clip,policy,frames,fps,n_bins,n_bins_eligible,bin_eligible_frac,bin_score_mean,infeasible_frac,severe_frac,severe_frac_guarded,feasible_frac_kept,n_severe_windows,screen_schema,screen_gap_m
GRAB_s2_pyramidmedium_pass_1,assumed_eligible,470,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
GRAB_s2_toruslarge_pick_all,assumed_eligible,890,50.0,18,18,1.0,1.0,0.0,,,,,assumed,
GRAB_s3_airplane_offhand_1,assumed_eligible,412,50.0,9,9,1.0,1.0,0.03640776699029126,,,,,assumed,
GRAB_s3_bowl_drink_1,assumed_eligible,362,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
GRAB_s3_cylindersmall_pass_1,assumed_eligible,353,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
GRAB_s3_eyeglasses_offhand_1,assumed_eligible,494,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
GRAB_s3_hand_pass_1,assumed_eligible,366,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
GRAB_s3_piggybank_use_1,assumed_eligible,343,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
GRAB_s3_pyramidmedium_inspect_1,assumed_eligible,409,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s3_toothbrush_brush_1,assumed_eligible,323,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
GRAB_s3_toruslarge_inspect_1,assumed_eligible,446,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s3_torusmedium_inspect_1,assumed_eligible,456,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
GRAB_s3_train_pick_all,assumed_eligible,588,50.0,12,12,1.0,1.0,0.0,,,,,assumed,
GRAB_s4_banana_pass_1,assumed_eligible,375,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
GRAB_s4_cubemedium_inspect_1,assumed_eligible,499,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
GRAB_s4_doorknob_pick_all,assumed_eligible,888,50.0,18,18,1.0,1.0,0.0,,,,,assumed,
GRAB_s4_phone_call_1,assumed_eligible,532,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
GRAB_s4_spherelarge_pass_1,assumed_eligible,271,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
GRAB_s4_spherelarge_pick_all,assumed_eligible,768,50.0,16,16,1.0,1.0,0.0,,,,,assumed,
GRAB_s4_stanfordbunny_pick_all,assumed_eligible,1040,50.0,21,21,1.0,1.0,0.0,,,,,assumed,
GRAB_s4_wineglass_toast_1,assumed_eligible,258,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
GRAB_s5_binoculars_see_1,assumed_eligible,502,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
GRAB_s5_camera_takepicture_3,assumed_eligible,388,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
GRAB_s5_cubelarge_inspect_1,assumed_eligible,433,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s5_cylinderlarge_inspect_1,assumed_eligible,458,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
GRAB_s5_duck_pick_all,assumed_eligible,1057,50.0,22,22,1.0,1.0,0.0,,,,,assumed,
GRAB_s5_toothpaste_pass_1,assumed_eligible,240,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_apple_pick_all,assumed_eligible,978,50.0,20,20,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_banana_peel_2,assumed_eligible,448,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_camera_pick_all,assumed_eligible,779,50.0,16,16,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_cup_pass_1,assumed_eligible,338,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_duck_pass_1,assumed_eligible,324,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_eyeglasses_wear_1,assumed_eligible,515,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_hammer_use_1,assumed_eligible,420,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_mug_toast_1,assumed_eligible,372,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_phone_call_1,assumed_eligible,759,50.0,16,16,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_scissors_use_2,assumed_eligible,518,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_spheremedium_pick_all,assumed_eligible,942,50.0,19,19,1.0,1.0,0.0,,,,,assumed,
GRAB_s6_train_pass_1,assumed_eligible,411,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s7_apple_pick_all,assumed_eligible,800,50.0,16,16,1.0,1.0,0.0,,,,,assumed,
GRAB_s7_banana_peel_2,assumed_eligible,515,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
GRAB_s7_cubemedium_pick_all,assumed_eligible,1490,50.0,30,30,1.0,1.0,0.0,,,,,assumed,
GRAB_s7_gamecontroller_pick_all,assumed_eligible,1023,50.0,21,21,1.0,1.0,0.0,,,,,assumed,
GRAB_s7_lightbulb_pass_1,assumed_eligible,213,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
GRAB_s7_mouse_use_1,assumed_eligible,457,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
GRAB_s7_pyramidlarge_inspect_1,assumed_eligible,404,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s7_spheremedium_inspect_1,assumed_eligible,323,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
GRAB_s7_wineglass_drink_2,assumed_eligible,402,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_bowl_drink_2,assumed_eligible,417,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_camera_offhand_1,assumed_eligible,495,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_cubelarge_inspect_1,assumed_eligible,427,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_cubelarge_pick_all,assumed_eligible,1025,50.0,21,21,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_cubesmall_pick_all,assumed_eligible,700,50.0,14,14,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_cylindersmall_pick_all,assumed_eligible,792,50.0,16,16,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_doorknob_use_2,assumed_eligible,503,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_fryingpan_cook_2,assumed_eligible,398,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_gamecontroller_pass_1,assumed_eligible,383,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_hammer_use_1,assumed_eligible,528,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_pyramidmedium_pass_1,assumed_eligible,415,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_stanfordbunny_inspect_1,assumed_eligible,432,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_stanfordbunny_pass_1,assumed_eligible,388,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_stanfordbunny_pick_all,assumed_eligible,838,50.0,17,17,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_wineglass_drink_1,assumed_eligible,428,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
GRAB_s8_wineglass_pick_all,assumed_eligible,948,50.0,19,19,1.0,1.0,0.0,,,,,assumed,
GRAB_s9_alarmclock_pass_1,assumed_eligible,267,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
GRAB_s9_alarmclock_see_1,assumed_eligible,338,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
GRAB_s9_cylinderlarge_pick_all,assumed_eligible,705,50.0,15,15,1.0,1.0,0.0,,,,,assumed,
GRAB_s9_piggybank_use_1,assumed_eligible,455,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
GRAB_s9_pyramidmedium_inspect_1,assumed_eligible,256,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
GRAB_s9_spheresmall_pass_1,assumed_eligible,317,50.0,7,7,1.0,1.0,0.006309148264984227,,,,,assumed,
GRAB_s9_torussmall_inspect_1,assumed_eligible,250,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
GRAB_s9_wineglass_drink_1,assumed_eligible,395,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
HUMAN4D_Subject1_2_Aude_INF_TalkingWhispering_S1S2_01_poses_120_jpos,assumed_eligible,2628,50.0,53,53,1.0,1.0,0.0,,,,,assumed,
HUMAN4D_Subject2_Aude_INF_InflightSafety_S2_01_poses_120_jpos,assumed_eligible,2805,50.0,57,57,1.0,1.0,0.0,,,,,assumed,
HUMAN4D_Subject2_Aude_RGB_Talking_S2_01_poses_120_jpos,assumed_eligible,1010,50.0,21,21,1.0,1.0,0.0,,,,,assumed,
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,screened,1012,50.0,21,11,0.5238095238095238,0.6914285714285715,0.11857707509881422,0.12944664031620554,0.12944664031620554,0.6798418972332015,17,torque_limited,0.06
HUMAN4D_Subject3_4_Carine_RGB_TalkingWhispering_S3S4_01_poses_120_jpos,assumed_eligible,2571,50.0,52,52,1.0,1.0,0.0,,,,,assumed,
HUMAN4D_Subject3_Medhi_INF_InflightSafety_S3_01_poses_120_jpos,assumed_eligible,2413,50.0,49,49,1.0,1.0,0.036469125569830084,,,,,assumed,
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,screened,1224,50.0,25,6,0.24,0.5352,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5465686274509803,21,torque_limited,0.06
HUMAN4D_Subject3_Medhi_RGB_Talking_S3_01_poses_120_jpos,assumed_eligible,1045,50.0,21,21,1.0,1.0,0.0,,,,,assumed,
HUMAN4D_Subject4_Carine_INF_InflightSafety_S4_02_poses_120_jpos,assumed_eligible,2797,50.0,56,56,1.0,1.0,0.0003575259206292456,,,,,assumed,
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,screened,863,50.0,18,5,0.2777777777777778,0.63,0.2688296639629201,0.2688296639629201,0.2688296639629201,0.657010428736964,12,torque_limited,0.06
HUMAN4D_Subject4_Carine_RGB_Bending_S4_01_poses_120_jpos,assumed_eligible,1178,50.0,24,24,1.0,1.0,0.023769100169779286,,,,,assumed,
HumanEva_S1_Box_1_poses_120_jpos,assumed_eligible,1143,50.0,23,23,1.0,1.0,0.022747156605424323,,,,,assumed,
HumanEva_S1_Gestures_3_poses_120_jpos,assumed_eligible,887,50.0,18,18,1.0,1.0,0.0,,,,,assumed,
HumanEva_S3_Gestures_3_poses_120_jpos,assumed_eligible,746,50.0,15,15,1.0,1.0,0.0,,,,,assumed,
KIT_10_RightTurn05_poses_100_jpos,assumed_eligible,314,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_10_WalkInClockwiseCircle09_poses_100_jpos,assumed_eligible,330,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_10_WalkingStraightBackwards07_poses_100_jpos,assumed_eligible,252,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_11_WalkInCounterClockwiseCircle02_poses_100_jpos,assumed_eligible,382,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_11_WalkInCounterClockwiseCircle05_poses_100_jpos,assumed_eligible,348,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_11_WalkingStraightForwards02_poses_100_jpos,assumed_eligible,271,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_11_WalkingStraightForwards05_poses_100_jpos,assumed_eligible,244,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_1226_Trial_03_poses_100_jpos,assumed_eligible,5579,50.0,112,112,1.0,1.0,0.0,,,,,assumed,
KIT_1226_Trial_06_poses_100_jpos,assumed_eligible,399,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_1226_Trial_13_poses_100_jpos,assumed_eligible,374,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_1226_Trial_19_poses_100_jpos,assumed_eligible,438,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
KIT_1226_Trial_24_poses_100_jpos,assumed_eligible,385,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_1226_Trial_44_poses_100_jpos,assumed_eligible,324,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_1226_Trial_67_poses_100_jpos,assumed_eligible,567,50.0,12,12,1.0,1.0,0.0,,,,,assumed,
KIT_1226_Trial_75_poses_100_jpos,assumed_eligible,537,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_1226_Trial_78_poses_100_jpos,assumed_eligible,897,50.0,18,18,1.0,1.0,0.0,,,,,assumed,
KIT_1229_flexion_with_help_02_poses_100_jpos,assumed_eligible,430,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
KIT_1229_hand_to_mouth_right_arm_03_poses_100_jpos,assumed_eligible,180,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_1229_in_out_rotation_with_help_03_poses_100_jpos,assumed_eligible,307,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_1229_supination_with_help_03_poses_100_jpos,assumed_eligible,320,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_1229_take_book_from_shelf_with_help_02_poses_100_jpos,assumed_eligible,298,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_1229_take_of_t-shirt_left_arm_05_poses_100_jpos,assumed_eligible,169,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_1229_take_of_t-shirt_with_help_05_poses_100_jpos,assumed_eligible,356,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_1229_washing_movement_left_arm_03_poses_100_jpos,assumed_eligible,199,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_1229_washing_movement_with_help_02_poses_100_jpos,assumed_eligible,250,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_1297_wipe02_poses_100_jpos,assumed_eligible,767,50.0,16,16,1.0,1.0,0.0,,,,,assumed,
KIT_1297_wipe08_poses_100_jpos,assumed_eligible,836,50.0,17,17,1.0,1.0,0.0,,,,,assumed,
KIT_1297_wipe15_poses_100_jpos,assumed_eligible,1108,50.0,23,23,1.0,1.0,0.0,,,,,assumed,
KIT_12_RightTurn02_poses_100_jpos,assumed_eligible,462,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_12_RightTurn05_poses_100_jpos,assumed_eligible,177,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_12_WalkInCounterClockwiseCircle05_poses_100_jpos,assumed_eligible,378,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_12_WalkInCounterClockwiseCircle08_poses_100_jpos,assumed_eligible,363,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_12_WalkingStraightBackwards01_poses_100_jpos,assumed_eligible,300,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_12_WalkingStraightBackwards02_poses_100_jpos,assumed_eligible,289,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_12_WalkingStraightBackwards10_poses_100_jpos,assumed_eligible,341,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_167_bend_right01_poses_100_jpos,assumed_eligible,276,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_167_bend_right04_poses_100_jpos,assumed_eligible,258,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_167_bend_right09_poses_100_jpos,assumed_eligible,289,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_167_parkour03_poses_100_jpos,assumed_eligible,352,50.0,8,8,1.0,1.0,0.005681818181818182,,,,,assumed,
KIT_167_parkour04_poses_100_jpos,assumed_eligible,455,50.0,10,10,1.0,1.0,0.041758241758241756,,,,,assumed,
KIT_167_parkour05_poses_100_jpos,assumed_eligible,443,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
KIT_167_parkour06_poses_100_jpos,assumed_eligible,435,50.0,9,9,1.0,1.0,0.041379310344827586,,,,,assumed,
KIT_167_step_over_gap11_poses_100_jpos,assumed_eligible,276,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_167_turn_left04_poses_100_jpos,assumed_eligible,271,50.0,6,6,1.0,1.0,0.014760147601476014,,,,,assumed,
KIT_167_walking_run08_poses_100_jpos,assumed_eligible,218,50.0,5,5,1.0,1.0,0.03211009174311927,,,,,assumed,
KIT_167_walking_run10_poses_100_jpos,assumed_eligible,244,50.0,5,5,1.0,1.0,0.05737704918032787,,,,,assumed,
KIT_167_walking_slow02_poses_100_jpos,assumed_eligible,377,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_167_walking_slow04_poses_100_jpos,assumed_eligible,325,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_1717_displace_from_left_to_right_21_poses_100_jpos,assumed_eligible,228,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_1717_displace_from_left_to_right_30_poses_100_jpos,assumed_eligible,244,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_1717_displace_from_left_to_right_33_poses_100_jpos,assumed_eligible,212,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_1717_displace_from_left_to_right_39_poses_100_jpos,assumed_eligible,205,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_1717_displace_from_left_to_right_49_poses_100_jpos,assumed_eligible,261,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_1717_displace_tilt_middle_11_poses_100_jpos,assumed_eligible,453,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_1717_displace_tilt_middle_21_poses_100_jpos,assumed_eligible,475,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_1717_displace_tilt_middle_24_poses_100_jpos,assumed_eligible,475,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_1717_displace_tilt_side_08_poses_100_jpos,assumed_eligible,464,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_1717_displace_tilt_side_26_poses_100_jpos,assumed_eligible,547,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_1717_displace_tilt_side_42_poses_100_jpos,assumed_eligible,501,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_1721_RecoveryStepping_30_0_03_poses_100_jpos,assumed_eligible,237,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_1721_RecoveryStepping_50_135_04_poses_100_jpos,assumed_eligible,236,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_1721_RecoveryStepping_80_0_02_poses_100_jpos,assumed_eligible,162,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_1747_displace_tilt_middle_12_poses_100_jpos,assumed_eligible,482,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_1747_displace_tilt_middle_23_poses_100_jpos,assumed_eligible,513,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_1747_displace_tilt_side_02_poses_100_jpos,assumed_eligible,468,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_1747_displace_tilt_side_04_poses_100_jpos,assumed_eligible,474,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_1747_displace_tilt_side_05_poses_100_jpos,assumed_eligible,480,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_1747_displace_tilt_side_21_poses_100_jpos,assumed_eligible,461,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_1747_displace_tilt_side_24_poses_100_jpos,assumed_eligible,490,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_183_bend_left01_poses_100_jpos,assumed_eligible,293,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_183_parkour02_poses_100_jpos,assumed_eligible,664,50.0,14,14,1.0,1.0,0.0030120481927710845,,,,,assumed,
KIT_183_step_over_gap05_poses_100_jpos,assumed_eligible,259,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_183_step_over_gap09_poses_100_jpos,assumed_eligible,263,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_183_turn_right08_poses_100_jpos,assumed_eligible,240,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_183_walking_run02_poses_100_jpos,screened,210,50.0,5,3,0.6,0.74,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.6904761904761905,5,torque_limited,0.06
KIT_183_walking_run06_poses_100_jpos,assumed_eligible,183,50.0,4,4,1.0,1.0,0.04918032786885246,,,,,assumed,
KIT_183_walking_run07_poses_100_jpos,screened,191,50.0,4,2,0.5,0.585,0.23036649214659685,0.23036649214659685,0.23036649214659685,0.5654450261780105,5,torque_limited,0.06
KIT_183_walking_slow02_poses_100_jpos,assumed_eligible,367,50.0,8,8,1.0,1.0,0.07629427792915532,,,,,assumed,
KIT_200_Kniebeuge01_poses_100_jpos,screened,374,50.0,8,3,0.375,0.6725000000000001,0.3502673796791444,0.3502673796791444,0.3502673796791444,0.6497326203208557,2,torque_limited,0.06
KIT_200_Kniebeuge04_poses_100_jpos,screened,218,50.0,5,3,0.6,0.72,0.3211009174311927,0.3211009174311927,0.3211009174311927,0.6788990825688074,1,torque_limited,0.06
KIT_200_Kniebeuge06_poses_100_jpos,screened,220,50.0,5,3,0.6,0.74,0.29545454545454547,0.29545454545454547,0.29545454545454547,0.7045454545454546,1,torque_limited,0.06
KIT_205_walking_slow02_poses_100_jpos,assumed_eligible,323,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_205_walking_slow07_poses_100_jpos,assumed_eligible,283,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_291_cal03_poses_100_jpos,assumed_eligible,212,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_291_push_recovery_back05_poses_100_jpos,assumed_eligible,375,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_291_push_recovery_back07_poses_100_jpos,assumed_eligible,282,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_291_push_recovery_left07_poses_100_jpos,assumed_eligible,311,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_291_push_recovery_right03_poses_100_jpos,assumed_eligible,283,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_291_push_recovery_stand_left01_poses_100_jpos,assumed_eligible,249,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_291_push_recovery_stand_right02_poses_100_jpos,assumed_eligible,227,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_291_walk_like_an_egyptian01_poses_100_jpos,assumed_eligible,172,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_314_bend_left01_poses_100_jpos,assumed_eligible,188,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_314_go_over_beam01_poses_100_jpos,screened,543,50.0,11,6,0.5454545454545454,0.6363636363636364,0.3683241252302026,0.3683241252302026,0.3683241252302026,0.6316758747697975,1,torque_limited,0.06
KIT_314_turn_left04_poses_100_jpos,assumed_eligible,216,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_314_turn_right10_poses_100_jpos,assumed_eligible,220,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_314_walking_fast05_poses_100_jpos,assumed_eligible,250,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_314_walking_medium03_poses_100_jpos,assumed_eligible,349,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_314_walking_run04_poses_100_jpos,assumed_eligible,192,50.0,4,4,1.0,1.0,0.057291666666666664,,,,,assumed,
KIT_317_bend_left01_poses_100_jpos,assumed_eligible,164,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_317_bend_right03_poses_100_jpos,assumed_eligible,187,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_317_bend_right08_poses_100_jpos,assumed_eligible,179,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_317_go_over_beam06_poses_100_jpos,screened,292,50.0,6,2,0.3333333333333333,0.5499999999999999,0.4623287671232877,0.4623287671232877,0.4623287671232877,0.5376712328767124,1,torque_limited,0.06
KIT_317_go_over_beam08_poses_100_jpos,screened,309,50.0,7,3,0.42857142857142855,0.5971428571428571,0.4563106796116505,0.4563106796116505,0.4563106796116505,0.5436893203883495,1,torque_limited,0.06
KIT_317_step_over_gap05_poses_100_jpos,assumed_eligible,232,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_317_turn_right05_poses_100_jpos,assumed_eligible,237,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_317_walking_fast09_poses_100_jpos,assumed_eligible,250,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_317_walking_medium07_poses_100_jpos,assumed_eligible,182,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_317_walking_run03_poses_100_jpos,assumed_eligible,174,50.0,4,4,1.0,1.0,0.028735632183908046,,,,,assumed,
KIT_317_walking_run09_poses_100_jpos,assumed_eligible,200,50.0,4,4,1.0,1.0,0.03,,,,,assumed,
KIT_348_bend_left08_poses_100_jpos,assumed_eligible,256,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_348_bend_right04_poses_100_jpos,assumed_eligible,252,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_348_parkour01_poses_100_jpos,assumed_eligible,606,50.0,13,13,1.0,1.0,0.0016501650165016502,,,,,assumed,
KIT_348_parkour05_poses_100_jpos,assumed_eligible,523,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_348_turn_left05_poses_100_jpos,assumed_eligible,309,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_348_turn_left06_poses_100_jpos,assumed_eligible,317,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_348_walking_slow08_poses_100_jpos,assumed_eligible,294,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_359_bend_left06_poses_100_jpos,assumed_eligible,210,50.0,5,5,1.0,1.0,0.06666666666666667,,,,,assumed,
KIT_359_go_over_beam02_poses_100_jpos,screened,428,50.0,9,5,0.5555555555555556,0.5711111111111111,0.45093457943925236,0.45093457943925236,0.45093457943925236,0.5490654205607477,1,torque_limited,0.06
KIT_359_go_over_beam03_poses_100_jpos,screened,475,50.0,10,5,0.5,0.616,0.40421052631578946,0.40421052631578946,0.40421052631578946,0.5957894736842105,1,torque_limited,0.06
KIT_359_turn_left02_poses_100_jpos,assumed_eligible,252,50.0,6,6,1.0,1.0,0.05952380952380952,,,,,assumed,
KIT_359_turn_right03_poses_100_jpos,assumed_eligible,286,50.0,6,6,1.0,1.0,0.08391608391608392,,,,,assumed,
KIT_359_turn_right08_poses_100_jpos,assumed_eligible,274,50.0,6,6,1.0,1.0,0.072992700729927,,,,,assumed,
KIT_359_walking_fast01_poses_100_jpos,screened,188,50.0,4,1,0.25,0.28,0.11170212765957446,0.11170212765957446,0.11170212765957446,0.2978723404255319,4,torque_limited,0.06
KIT_359_walking_medium10_poses_100_jpos,assumed_eligible,258,50.0,6,6,1.0,1.0,0.031007751937984496,,,,,assumed,
KIT_359_walking_slow04_poses_100_jpos,assumed_eligible,313,50.0,7,7,1.0,1.0,0.038338658146964855,,,,,assumed,
KIT_359_walking_slow06_poses_100_jpos,assumed_eligible,267,50.0,6,6,1.0,1.0,0.0299625468164794,,,,,assumed,
KIT_378_push_recovery_front04_poses_100_jpos,assumed_eligible,350,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
