clip,policy,frames,fps,n_bins,n_bins_eligible,bin_eligible_frac,bin_score_mean,infeasible_frac,severe_frac,severe_frac_guarded,feasible_frac_kept,n_severe_windows,screen_schema,screen_gap_m
Eyes_Japan_Dataset_kanno_gesture_etc-41-mosh-kanno_poses_120_jpos,screened,1681,50.0,34,21,0.6176470588235294,0.8558823529411764,0.05056513979773944,0.05056513979773944,0.05056513979773944,0.8542534205829864,19,torque_limited,0.06
Eyes_Japan_Dataset_kanno_greeting-03-election-kanno_poses_120_jpos,screened,1687,50.0,34,33,0.9705882352941176,0.9929411764705882,0.007113218731475993,0.007113218731475993,0.007113218731475993,0.992886781268524,1,torque_limited,0.06
Eyes_Japan_Dataset_kanno_pose-14-look_up-kanno_poses_120_jpos,screened,1488,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_kawaguchi_gesture_etc-42-hung_over-kawaguchi_poses_120_jpos,screened,897,50.0,18,18,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_kawaguchi_throw_toss-17-pass_to_back_light-kawaguchi_poses_120_jpos,screened,996,50.0,20,20,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_kudo_gesture_etc-18-eat-kudo_poses_120_jpos,screened,1650,50.0,33,33,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_kudo_gesture_etc-45-feel_dizzy_-kudo_poses_250_jpos,screened,1650,50.0,33,33,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_kudo_greeting-03-election-kudo_poses_250_jpos,screened,1650,50.0,33,33,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_shiono_gesture_etc-10-snip_nail-shiono_poses_120_jpos,screened,1500,50.0,30,26,0.8666666666666667,0.9413333333333334,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.9413333333333334,2,torque_limited,0.06
Eyes_Japan_Dataset_shiono_gesture_etc-33-watch_here-shiono_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_shiono_gesture_etc-35-west_side-shiono_poses_120_jpos,screened,1500,50.0,30,29,0.9666666666666667,0.9979999999999999,0.002,0.002,0.002,0.998,1,torque_limited,0.06
Eyes_Japan_Dataset_shiono_throw_toss-13-pass_to_right_light-shiono_poses_120_jpos,screened,1417,50.0,29,29,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_shiono_throw_toss-19-pass_to_front_light-shiono_poses_120_jpos,screened,1417,50.0,29,29,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_takiguchi_throw_toss-13-pass_to_right_light-takiguchi_poses_120_jpos,screened,1199,50.0,24,24,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_takiguchi_throw_toss-16-pass_to_left_heavy-takiguchi_poses_120_jpos,screened,1244,50.0,25,25,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_takiguchi_turn-01-call-takiguchi_poses_120_jpos,screened,1250,50.0,25,25,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_takiguchi_walk-05-backward-takiguchi_poses_120_jpos,screened,1000,50.0,20,17,0.85,0.99,0.01,0.01,0.01,0.99,3,torque_limited,0.06
Eyes_Japan_Dataset_yamaoka_tennis-01-forehand-yamaoka_poses_120_jpos,screened,1240,50.0,25,12,0.48,0.7439999999999999,0.1596774193548387,0.1596774193548387,0.1596774193548387,0.7419354838709677,18,torque_limited,0.06
GRAB_s10_cylindermedium_inspect_1,screened,320,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s10_cylindersmall_pass_1,screened,280,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s10_flashlight_on_2,screened,450,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s10_headphones_pass_1,screened,242,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s10_phone_pick_all,screened,912,50.0,19,19,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s10_piggybank_use_1,screened,558,50.0,12,12,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s10_pyramidlarge_pass_1,screened,330,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s10_pyramidmedium_pick_all,screened,432,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s10_spherelarge_pass_1,screened,248,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s10_spheremedium_pick_all,screened,337,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s10_stamp_pass_1,screened,297,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_binoculars_see_1,screened,785,50.0,16,16,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_cubelarge_pass_1,screened,338,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_cubemedium_pick_all,screened,1177,50.0,24,24,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_cubesmall_pass_1,screened,475,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_cubesmall_pick_all,screened,1331,50.0,27,27,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_cup_pick_all,screened,1556,50.0,32,32,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_cylinderlarge_offhand_1,screened,524,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_cylindersmall_offhand_1,screened,416,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_eyeglasses_clean_1,screened,728,50.0,15,15,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_eyeglasses_pass_1,screened,439,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_hammer_use_3,screened,750,50.0,15,15,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_mouse_offhand_1,screened,362,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_mug_drink_2,screened,628,50.0,13,13,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_pyramidlarge_offhand_1,screened,534,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_pyramidsmall_inspect_1,screened,423,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_scissors_pass_1,screened,431,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_stamp_offhand_1,screened,572,50.0,12,12,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_stanfordbunny_pick_all,screened,1565,50.0,32,32,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_torusmedium_offhand_1,screened,480,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s1_watch_offhand_1,screened,476,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s2_banana_eat_1,screened,613,50.0,13,13,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s2_camera_pass_1,screened,363,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s2_cubelarge_inspect_1,screened,730,50.0,15,15,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s2_flashlight_on_2,screened,478,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s2_gamecontroller_play_1,screened,430,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s2_hand_inspect_1,screened,484,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s2_hand_pick_all,screened,1109,50.0,23,23,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s2_pyramidlarge_inspect_1,screened,401,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s2_pyramidmedium_pass_1,screened,470,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s2_toruslarge_pick_all,screened,890,50.0,18,18,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s3_airplane_offhand_1,screened,412,50.0,9,7,0.7777777777777778,0.8822222222222221,0.03640776699029126,0.03640776699029126,0.03640776699029126,0.8713592233009708,1,torque_limited,0.06
GRAB_s3_bowl_drink_1,screened,362,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s3_cylindersmall_pass_1,screened,353,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s3_eyeglasses_offhand_1,screened,494,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s3_hand_pass_1,screened,366,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s3_piggybank_use_1,screened,343,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s3_pyramidmedium_inspect_1,screened,409,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s3_toothbrush_brush_1,screened,323,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s3_toruslarge_inspect_1,screened,446,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s3_torusmedium_inspect_1,screened,456,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s3_train_pick_all,screened,588,50.0,12,12,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s4_banana_pass_1,screened,375,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s4_cubemedium_inspect_1,screened,499,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s4_doorknob_pick_all,screened,888,50.0,18,18,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s4_phone_call_1,screened,532,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s4_spherelarge_pass_1,screened,271,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s4_spherelarge_pick_all,screened,768,50.0,16,16,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s4_stanfordbunny_pick_all,screened,1040,50.0,21,21,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s4_wineglass_toast_1,screened,258,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s5_binoculars_see_1,screened,502,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s5_camera_takepicture_3,screened,388,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s5_cubelarge_inspect_1,screened,433,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s5_cylinderlarge_inspect_1,screened,458,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s5_duck_pick_all,screened,1057,50.0,22,22,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s5_toothpaste_pass_1,screened,240,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_apple_pick_all,screened,978,50.0,20,20,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_banana_peel_2,screened,448,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_camera_pick_all,screened,779,50.0,16,16,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_cup_pass_1,screened,338,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_duck_pass_1,screened,324,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_eyeglasses_wear_1,screened,515,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_hammer_use_1,screened,420,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_mug_toast_1,screened,372,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_phone_call_1,screened,759,50.0,16,16,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_scissors_use_2,screened,518,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_spheremedium_pick_all,screened,942,50.0,19,19,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s6_train_pass_1,screened,411,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s7_apple_pick_all,screened,800,50.0,16,16,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s7_banana_peel_2,screened,515,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s7_cubemedium_pick_all,screened,1490,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s7_gamecontroller_pick_all,screened,1023,50.0,21,21,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s7_lightbulb_pass_1,screened,213,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s7_mouse_use_1,screened,457,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s7_pyramidlarge_inspect_1,screened,404,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s7_spheremedium_inspect_1,screened,323,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s7_wineglass_drink_2,screened,402,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_bowl_drink_2,screened,417,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_camera_offhand_1,screened,495,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_cubelarge_inspect_1,screened,427,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_cubelarge_pick_all,screened,1025,50.0,21,21,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_cubesmall_pick_all,screened,700,50.0,14,14,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_cylindersmall_pick_all,screened,792,50.0,16,16,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_doorknob_use_2,screened,503,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_fryingpan_cook_2,screened,398,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_gamecontroller_pass_1,screened,383,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_hammer_use_1,screened,528,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_pyramidmedium_pass_1,screened,415,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_stanfordbunny_inspect_1,screened,432,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_stanfordbunny_pass_1,screened,388,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_stanfordbunny_pick_all,screened,838,50.0,17,17,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_wineglass_drink_1,screened,428,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s8_wineglass_pick_all,screened,948,50.0,19,19,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s9_alarmclock_pass_1,screened,267,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s9_alarmclock_see_1,screened,338,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s9_cylinderlarge_pick_all,screened,705,50.0,15,15,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s9_piggybank_use_1,screened,455,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s9_pyramidmedium_inspect_1,screened,256,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s9_spheresmall_pass_1,screened,317,50.0,7,6,0.8571428571428571,0.9942857142857143,0.006309148264984227,0.006309148264984227,0.006309148264984227,0.9936908517350158,1,torque_limited,0.06
GRAB_s9_torussmall_inspect_1,screened,250,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
GRAB_s9_wineglass_drink_1,screened,395,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
HUMAN4D_Subject1_2_Aude_INF_TalkingWhispering_S1S2_01_poses_120_jpos,screened,2628,50.0,53,53,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
HUMAN4D_Subject2_Aude_INF_InflightSafety_S2_01_poses_120_jpos,screened,2805,50.0,57,57,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
HUMAN4D_Subject2_Aude_RGB_Talking_S2_01_poses_120_jpos,screened,1010,50.0,21,21,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,screened,1012,50.0,21,11,0.5238095238095238,0.6914285714285715,0.11857707509881422,0.12944664031620554,0.12944664031620554,0.6798418972332015,17,torque_limited,0.06
HUMAN4D_Subject3_4_Carine_RGB_TalkingWhispering_S3S4_01_poses_120_jpos,screened,2571,50.0,52,52,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
HUMAN4D_Subject3_Medhi_INF_InflightSafety_S3_01_poses_120_jpos,screened,2413,50.0,49,46,0.9387755102040817,0.9640816326530612,0.036469125569830084,0.036469125569830084,0.036469125569830084,0.9635308744301699,1,torque_limited,0.06
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,screened,1224,50.0,25,6,0.24,0.5352,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5465686274509803,21,torque_limited,0.06
HUMAN4D_Subject3_Medhi_RGB_Talking_S3_01_poses_120_jpos,screened,1045,50.0,21,21,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
HUMAN4D_Subject4_Carine_INF_InflightSafety_S4_02_poses_120_jpos,screened,2797,50.0,56,55,0.9821428571428571,0.9996428571428572,0.0003575259206292456,0.0003575259206292456,0.0003575259206292456,0.9996424740793708,1,torque_limited,0.06
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,screened,863,50.0,18,5,0.2777777777777778,0.63,0.2688296639629201,0.2688296639629201,0.2688296639629201,0.657010428736964,12,torque_limited,0.06
HUMAN4D_Subject4_Carine_RGB_Bending_S4_01_poses_120_jpos,screened,1178,50.0,24,11,0.4583333333333333,0.9075000000000001,0.023769100169779286,0.06536502546689305,0.06536502546689305,0.9057724957555179,13,torque_limited,0.06
HumanEva_S1_Box_1_poses_120_jpos,screened,1143,50.0,23,21,0.9130434782608695,0.9608695652173914,0.022747156605424323,0.022747156605424323,0.022747156605424323,0.9606299212598425,2,torque_limited,0.06
HumanEva_S1_Gestures_3_poses_120_jpos,screened,887,50.0,18,18,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
HumanEva_S3_Gestures_3_poses_120_jpos,screened,746,50.0,15,15,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_10_RightTurn05_poses_100_jpos,screened,314,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_10_WalkInClockwiseCircle09_poses_100_jpos,screened,330,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_10_WalkingStraightBackwards07_poses_100_jpos,screened,252,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_11_WalkInCounterClockwiseCircle02_poses_100_jpos,screened,382,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_11_WalkInCounterClockwiseCircle05_poses_100_jpos,screened,348,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_11_WalkingStraightForwards02_poses_100_jpos,screened,271,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_11_WalkingStraightForwards05_poses_100_jpos,screened,244,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1226_Trial_03_poses_100_jpos,screened,5579,50.0,112,112,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1226_Trial_06_poses_100_jpos,screened,399,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1226_Trial_13_poses_100_jpos,screened,374,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1226_Trial_19_poses_100_jpos,screened,438,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1226_Trial_24_poses_100_jpos,screened,385,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1226_Trial_44_poses_100_jpos,screened,324,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1226_Trial_67_poses_100_jpos,screened,567,50.0,12,12,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1226_Trial_75_poses_100_jpos,screened,537,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1226_Trial_78_poses_100_jpos,screened,897,50.0,18,18,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1229_flexion_with_help_02_poses_100_jpos,screened,430,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1229_hand_to_mouth_right_arm_03_poses_100_jpos,screened,180,50.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1229_in_out_rotation_with_help_03_poses_100_jpos,screened,307,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1229_supination_with_help_03_poses_100_jpos,screened,320,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1229_take_book_from_shelf_with_help_02_poses_100_jpos,screened,298,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1229_take_of_t-shirt_left_arm_05_poses_100_jpos,screened,169,50.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1229_take_of_t-shirt_with_help_05_poses_100_jpos,screened,356,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1229_washing_movement_left_arm_03_poses_100_jpos,screened,199,50.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1229_washing_movement_with_help_02_poses_100_jpos,screened,250,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1297_wipe02_poses_100_jpos,screened,767,50.0,16,16,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1297_wipe08_poses_100_jpos,screened,836,50.0,17,17,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_1297_wipe15_poses_100_jpos,screened,1108,50.0,23,23,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_12_RightTurn02_poses_100_jpos,screened,462,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_12_RightTurn05_poses_100_jpos,screened,177,50.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_12_WalkInCounterClockwiseCircle05_poses_100_jpos,screened,378,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_12_WalkInCounterClockwiseCircle08_poses_100_jpos,screened,363,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_12_WalkingStraightBackwards01_poses_100_jpos,screened,300,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_12_WalkingStraightBackwards02_poses_100_jpos,screened,289,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_12_WalkingStraightBackwards10_poses_100_jpos,screened,341,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_167_bend_right01_poses_100_jpos,screened,276,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_167_bend_right04_poses_100_jpos,screened,258,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_167_bend_right09_poses_100_jpos,screened,289,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
KIT_167_parkour03_poses_100_jpos,screened,352,50.0,8,7,0.875,0.995,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.9943181818181818,1,torque_limited,0.06
KIT_167_parkour04_poses_100_jpos,screened,455,50.0,10,7,0.7,0.9179999999999999,0.041758241758241756,0.041758241758241756,0.041758241758241756,0.9098901098901099,4,torque_limited,0.06
