source,clip,frame,time_s,lowest_geom_clearance_m,geometry_airborne
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,338,6.76,0.05339028320712504,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,339,6.78,0.055401018889788496,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,340,6.8,0.056085307552172774,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,341,6.82,0.0554175239844466,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,342,6.84,0.05289573093420306,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,343,6.86,0.04907112686108419,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,344,6.88,0.045781066191731175,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,345,6.9,0.042468769486985455,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,346,6.92,0.038613185551163186,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,347,6.94,0.035136053095488604,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,348,6.96,0.031849130364485854,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,349,6.98,0.028854550851771077,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,350,7.0,0.025892674531741204,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,351,7.02,0.023700485134308787,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,352,7.04,0.021921578930202995,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,353,7.06,0.02092032979277294,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,354,7.08,0.018964998968587755,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,355,7.1,0.016128441442697684,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,356,7.12,0.015910445927528584,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,357,7.14,0.016331710417044336,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,358,7.16,0.017129377428123885,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,359,7.18,0.01899383295735494,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,360,7.2,0.02080422729808809,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,361,7.22,0.022264615438413335,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,362,7.24,0.024307179709058123,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,363,7.26,0.026759150413804507,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,364,7.28,0.030669540211130532,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,365,7.3,0.03783257564170773,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,366,7.32,0.051011932771112455,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,367,7.34,0.06621251470908454,1
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,368,7.36,0.07273352897002015,1
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,369,7.38,0.07065244751605744,1
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,370,7.4,0.06879928271971865,1
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,371,7.42,0.06728898927878081,1
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,372,7.44,0.06570864926532659,1
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,373,7.46,0.06423848976370106,1
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,374,7.48,0.062085397970168966,1
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,375,7.5,0.05929224568208142,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,376,7.52,0.05611722183263016,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,377,7.54,0.05285730667484371,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,378,7.56,0.04922640680111541,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,379,7.58,0.04634072136973186,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,380,7.6,0.04486701427172458,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,381,7.62,0.04492709562486724,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,382,7.64,0.03893444195083812,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,383,7.66,0.03677485480265669,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,384,7.68,0.036268336466934684,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,385,7.7,0.03704700098802056,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,386,7.72,0.03830728842119251,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,387,7.74,0.03819567230052607,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,388,7.76,0.03627751233539737,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,389,7.78,0.03741460748807914,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,390,7.8,0.04222440047088089,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,391,7.82,0.04901117257539402,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,392,7.84,0.05428194271393117,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,393,7.86,0.05594902006276594,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,394,7.88,0.05518898973417528,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,395,7.9,0.05280639949018869,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,396,7.92,0.050420634739112645,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,397,7.94,0.048019211146341084,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,398,7.96,0.045993293762456984,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,399,7.98,0.04395796198785119,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,400,8.0,0.04172335018743424,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,401,8.02,0.03960215348616451,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,402,8.04,0.03756591424167812,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,403,8.06,0.036090688956099175,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,404,8.08,0.03502371490232787,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,405,8.1,0.03446964830528784,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,406,8.12,0.03422613446343371,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,407,8.14,0.03412411713659638,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,408,8.16,0.033694464975734716,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,409,8.18,0.03294119634047424,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,410,8.2,0.032374743427090596,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,411,8.22,0.03220312564076749,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,412,8.24,0.03221503310403361,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,413,8.26,0.03276562245023754,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,414,8.28,0.033232093236310524,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,415,8.3,0.03421711736198532,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,416,8.32,0.03601222403604302,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,417,8.34,0.038865623669186875,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,418,8.36,0.04272851462363005,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,419,8.38,0.04674233265401542,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,420,8.4,0.05140453564395837,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,421,8.42,0.05580296024340691,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,422,8.44,0.0602470054589511,1
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,423,8.46,0.058502819933714,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,424,8.48,0.057063131707281424,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,425,8.5,0.05605266086044309,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,426,8.52,0.05512540826794971,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,427,8.54,0.054123623066813474,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,428,8.56,0.053258001920974206,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,429,8.58,0.052338880047149615,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,430,8.6,0.05159585239363365,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,431,8.62,0.04986753352469101,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,432,8.64,0.04302948711459118,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,433,8.66,0.03843148992535423,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,434,8.68,0.03576012093734196,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,435,8.7,0.03161221791544098,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,436,8.72,0.02780238797969397,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,437,8.74,0.0258716338589682,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,438,8.76,0.025707529151030736,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,439,8.78,0.02546435683973837,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,440,8.8,0.025526712486452496,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,441,8.82,0.02595074053733807,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,442,8.84,0.0262461756219042,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,443,8.86,0.026327974301714983,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,444,8.88,0.02584945715831905,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,445,8.9,0.024773155913686652,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,446,8.92,0.023810726742468008,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,447,8.94,0.02278322965388114,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,448,8.96,0.021845177178429355,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,449,8.98,0.020983696117605935,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,450,9.0,0.02003604300192216,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,451,9.02,0.019036485229845454,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,452,9.04,0.01829988323484418,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,453,9.06,0.017907389269910652,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,454,9.08,0.017375110585642894,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,455,9.1,0.017035256525677056,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,456,9.12,0.01641682826124881,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,457,9.14,0.015818900151607827,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,458,9.16,0.015181175927885466,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,459,9.18,0.014673986894322285,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,460,9.2,0.01458571897835599,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,461,9.22,0.014818583729750605,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,462,9.24,0.01572443094291289,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,463,9.26,0.016821518877604844,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,464,9.28,0.018366980469789365,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,465,9.3,0.020318220220858926,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,466,9.32,0.022815673163151147,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,467,9.34,0.02693737282506644,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,468,9.36,0.03305316201337893,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,469,9.38,0.03877439268831421,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,470,9.4,0.043454995723992244,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,471,9.42,0.04299823458621357,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,472,9.44,0.04244549861164737,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,473,9.46,0.04190188122221616,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,474,9.48,0.036545737987035525,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,475,9.5,0.030424966402701738,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,476,9.52,0.019458145159665527,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,477,9.54,0.01530731953159926,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,478,9.56,0.012892380251194631,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,479,9.58,0.011252155037237784,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,480,9.6,0.010146724996199641,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,481,9.62,0.009985580030381027,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,482,9.64,0.010332811886214736,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,483,9.66,0.010474913220287351,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,484,9.68,0.010254237963233543,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,485,9.7,0.009673801849664895,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,486,9.72,0.009027917936235226,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,487,9.74,0.008640026152217551,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,488,9.76,0.008444075977897892,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,489,9.78,0.008012846634286834,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,490,9.8,0.007735613581137753,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,491,9.82,0.007543046477834008,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,492,9.84,0.007571807932429205,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,493,9.86,0.0076335213029830335,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,494,9.88,0.007822877652243229,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,495,9.9,0.00811653846795198,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,496,9.92,0.008327925028982988,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,497,9.94,0.008469319425242651,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,498,9.96,0.008473137734432515,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,499,9.98,0.008473659875351631,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,500,10.0,0.00841027106659926,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,501,10.02,0.008395895561826213,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,502,10.04,0.00843172016972017,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,503,10.06,0.008313077487589188,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,504,10.08,0.008246102400352446,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,505,10.1,0.008093949210613157,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,506,10.12,0.00779155213021364,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,507,10.14,0.007438724197917539,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,508,10.16,0.007138527240947436,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,509,10.18,0.006925116574432148,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,510,10.2,0.006833846215095045,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,511,10.22,0.00680300603848223,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,512,10.24,0.006760162373229005,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,513,10.26,0.006709641083427255,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,514,10.28,0.006631412740495444,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,515,10.3,0.006525554062540019,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,516,10.32,0.006521252414073185,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,517,10.34,0.006399637502650159,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,518,10.36,0.006290973830215154,0
Transitions,Transitions_mocap_mazen_c3d_airkick_walkbackwards_poses_120_jpos,519,10.38,0.0062666915988252945,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,0,0.0,0.009569503523146566,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,1,0.02,0.010363150673387023,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,2,0.04,0.011277749406943276,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,3,0.06,0.012041544355490237,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,4,0.08,0.012409357976011252,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,5,0.1,0.012293389317543814,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,6,0.12,0.011713717270857462,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,7,0.14,0.011052251969465876,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,8,0.16,0.010129678256075117,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,9,0.18,0.009298145068332398,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,10,0.2,0.008680838429770162,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,11,0.22,0.007822782861759829,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,12,0.24,0.0067084743988477125,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,13,0.26,0.0054963567215252414,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,14,0.28,0.004282953700300438,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,15,0.3,0.0033516539094231197,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,16,0.32,0.0027915543694565104,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,17,0.34,0.0027338457697921262,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,18,0.36,0.00337219002676596,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,19,0.38,0.004459199978891751,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,20,0.4,0.006285870338128224,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,21,0.42,0.008977120531838046,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,22,0.44,0.012959954946495532,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,23,0.46,0.016853647243350055,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,24,0.48,0.017894572160115384,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,25,0.5,0.01970618692806044,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,26,0.52,0.021799512256874168,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,27,0.54,0.026467891751371063,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,28,0.56,0.03553057049487516,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,29,0.58,0.040777019857145776,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,30,0.6,0.04073752612303367,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,31,0.62,0.04119431475723007,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,32,0.64,0.04165647516558548,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,33,0.66,0.03637614810634176,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,34,0.68,0.034576470480845965,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,35,0.7,0.03260390367508532,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,36,0.72,0.030397682967741584,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,37,0.74,0.028244529296487644,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,38,0.76,0.02760456744210619,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,39,0.78,0.03221402057757925,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,40,0.8,0.03364413797040731,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,41,0.82,0.036444464196429466,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,42,0.84,0.040653735055828345,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,43,0.86,0.04477739020252988,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,44,0.88,0.044184432411247795,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,45,0.9,0.042990110820689244,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,46,0.92,0.0414204108688968,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,47,0.94,0.04251497524664182,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,48,0.96,0.047095695910656835,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,49,0.98,0.054367346414065924,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,50,1.0,0.057632454014769595,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,51,1.02,0.05734905372766682,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,52,1.04,0.05836981136560051,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_runbackwards_poses_120_jpos,53,1.06,0.0602280327422308,1
