clip,frames,fps,gap,airborne_frac,infeasible_frac,unsupported_impulse_Ns,unsupported_impulse_per_weight_s,torque_infeasible_frac,max_tau_ratio_p95,sim_infeasible_frac
GRAB_s6_alarmclock_pick_all,1088,50.0,0.06,0.0,0.0,15.15,0.04631942444098825,0.0,0.49,0.0
GRAB_s6_alarmclock_see_1,313,50.0,0.06,0.0,0.0,3.136,0.009587967989896974,0.0,0.5339999999999998,0.0
GRAB_s6_apple_eat_1,405,50.0,0.06,0.0,0.0,16.572,0.0506670298241622,0.0,0.53,0.0
GRAB_s6_apple_offhand_1_Retake,358,50.0,0.06,0.0,0.0,10.482,0.03204753841521049,0.0,0.56,0.0
GRAB_s6_apple_pass_1,308,50.0,0.06,0.0,0.0,9.762,0.029846219233856587,0.0,0.63,0.0
GRAB_s6_apple_pick_all,978,50.0,0.06,0.0,0.0,14.61,0.04466843505497283,0.0,0.44,0.0
GRAB_s6_banana_eat_1,531,50.0,0.06,0.0,0.0,12.068,0.03689655538969282,0.0,0.48,0.0
GRAB_s6_banana_pass_1,325,50.0,0.06,0.0,0.0,12.182,0.03724509759340719,0.0,0.64,0.0
GRAB_s6_banana_peel_1,433,50.0,0.06,0.0,0.0,8.444,0.025816582176878204,0.0,0.55,0.0
GRAB_s6_banana_peel_2,448,50.0,0.06,0.0,0.0,8.088000000000001,0.02472815213720878,0.0,0.61,0.0
GRAB_s6_binoculars_pass_1,371,50.0,0.06,0.0,0.0,16.33,0.049927141988207135,0.0,0.63,0.0
GRAB_s6_binoculars_pick_all,739,50.0,0.06,0.0,0.0,29.876,0.09134251647517921,0.0,0.7020000000000004,0.0
GRAB_s6_binoculars_see_1,538,50.0,0.06,0.0,0.0,37.098,0.11342297081925955,0.0,0.5914999999999997,0.0
GRAB_s6_bowl_drink_1,402,50.0,0.06,0.0,0.0,10.064,0.03076955033492447,0.0,0.6094999999999998,0.0
GRAB_s6_bowl_drink_1_Retake,415,50.0,0.06,0.0,0.0,20.27,0.061973249730615965,0.0,0.65,0.0
GRAB_s6_bowl_pass_1,340,50.0,0.06,0.0,0.0,9.416,0.02878836307170597,0.0,0.5505000000000002,0.0
GRAB_s6_bowl_pick_all,828,50.0,0.06,0.0,0.0,9.99,0.030543303641285324,0.0,0.53,0.0
GRAB_s6_camera_browse_1,451,50.0,0.06,0.0,0.0,5.3420000000000005,0.016332565370545164,0.0,0.55,0.0
GRAB_s6_camera_pass_1,315,50.0,0.06,0.0,0.0,7.162000000000001,0.021897011078967514,0.0,0.6060000000000002,0.0
GRAB_s6_camera_pick_all,779,50.0,0.06,0.0,0.0,11.632,0.035563534329872956,0.0,0.45,0.0
GRAB_s6_camera_takepicture_1,509,50.0,0.06,0.0,0.0,2.332,0.007129828237385122,0.0,0.53,0.0
GRAB_s6_camera_takepicture_2,485,50.0,0.06,0.0,0.0,17.274,0.05281331602598225,0.0,0.56,0.0
GRAB_s6_camera_takepicture_3,435,50.0,0.06,0.0,0.0,23.798000000000002,0.07275971371925005,0.0,0.5259999999999991,0.0
GRAB_s6_cubelarge_inspect_1,515,50.0,0.06,0.0,0.0,21.038,0.06432132352406013,0.0,0.5829999999999995,0.0
GRAB_s6_cubelarge_pass_1,392,50.0,0.06,0.07908163265306123,0.07908163265306123,234.72800000000004,0.7176545122233855,0.0,0.65,0.07908163265306123
GRAB_s6_cubemedium_inspect_1,414,50.0,0.06,0.0,0.0,11.16,0.0341204473109854,0.0,0.6,0.0
GRAB_s6_cubemedium_pass_1,440,50.0,0.06,0.0,0.0,15.45,0.04723664076655238,0.0,0.61,0.0
GRAB_s6_cubemedium_pick_all,755,50.0,0.06,0.0,0.0,3.9079999999999995,0.011948271334348653,0.0,0.51,0.0
GRAB_s6_cubesmall_inspect_1,424,50.0,0.06,0.0,0.0,4.194,0.01282268423138645,0.0,0.61,0.0
GRAB_s6_cubesmall_offhand_1,400,50.0,0.06,0.0,0.0,9.696,0.02964443164223248,0.0,0.57,0.0
GRAB_s6_cubesmall_pass_1,354,50.0,0.06,0.0,0.0,15.374,0.04700427929740947,0.0,0.59,0.0
GRAB_s6_cubesmall_pick_all,760,50.0,0.06,0.0,0.0,18.747999999999998,0.05731990557225397,0.0,0.56,0.0
GRAB_s6_cup_drink_1,413,50.0,0.06,0.0,0.0,9.626000000000001,0.02943041449960085,0.0,0.6239999999999998,0.0
GRAB_s6_cup_drink_2,430,50.0,0.06,0.0,0.0,7.568,0.023138310506230962,0.0,0.6154999999999995,0.0
GRAB_s6_cup_pass_1,338,50.0,0.06,0.0,0.0,8.022,0.024526364545584673,0.0,0.6559999999999991,0.0
GRAB_s6_cup_pick_all,894,50.0,0.06,0.0,0.0,6.2,0.01895580406165856,0.0,0.6,0.0
GRAB_s6_cup_pour_1,381,50.0,0.06,0.0,0.0,6.364000000000001,0.019457215652966948,0.0,0.55,0.0
GRAB_s6_cylinderlarge_inspect_1,480,50.0,0.06,0.0,0.0,4.208,0.012865487659912779,0.0,0.55,0.0
GRAB_s6_cylinderlarge_pass_1,392,50.0,0.06,0.0,0.0,18.862000000000002,0.05766844777596834,0.0,0.6489999999999998,0.0
GRAB_s6_cylinderlarge_pick_all,1038,50.0,0.06,0.0,0.0,8.836000000000002,0.027015078175615326,0.0,0.54,0.0
GRAB_s6_cylindermedium_inspect_1,390,50.0,0.06,0.0,0.0,5.186,0.01585561288125182,0.0,0.63,0.0
GRAB_s6_cylindermedium_pass_1,310,50.0,0.06,0.0,0.0,4.462,0.013642064148890402,0.0,0.65,0.0
GRAB_s6_cylindermedium_pick_all,750,50.0,0.06,0.0,0.0,7.34,0.022441226098802225,0.0,0.64,0.0
GRAB_s6_cylindersmall_inspect_1,311,50.0,0.06,0.0,0.0,6.772,0.020704629855734152,0.0,0.59,0.0
GRAB_s6_cylindersmall_pass_1,324,50.0,0.06,0.0,0.0,7.946,0.02429400307644176,0.0,0.68,0.0
GRAB_s6_doorknob_pick_all,611,50.0,0.06,0.0,0.0,21.62,0.06610072319565452,0.0,0.6,0.0
GRAB_s6_doorknob_use_1,506,50.0,0.06,0.0,0.0,21.57,0.06594785380806051,0.0,0.6375,0.0
GRAB_s6_doorknob_use_2,430,50.0,0.06,0.0,0.0,17.924,0.05480061806470452,0.0,0.5854999999999995,0.0
GRAB_s6_duck_inspect_1,463,50.0,0.06,0.0,0.0,4.068,0.012437453374649519,0.0,0.63,0.0
GRAB_s6_duck_pass_1,324,50.0,0.06,0.0,0.0,7.404,0.022636898914922578,0.0,0.67,0.0
GRAB_s6_duck_pick_all,902,50.0,0.06,0.0,0.0,8.274000000000001,0.025296826259058533,0.0,0.47,0.0
GRAB_s6_elephant_inspect_1,421,50.0,0.06,0.0,0.0,5.5440000000000005,0.01695015769642501,0.0,0.64,0.0
GRAB_s6_elephant_pass_1,312,50.0,0.06,0.0,0.0,8.556,0.02615900960508881,0.0,0.6889999999999998,0.0
GRAB_s6_eyeglasses_clean_1,633,50.0,0.06,0.0,0.0,13.176000000000002,0.040284141018776316,0.0,0.49,0.0
GRAB_s6_eyeglasses_pass_1,430,50.0,0.06,0.0,0.0,5.664000000000001,0.017317044226650657,0.0,0.6854999999999996,0.0
GRAB_s6_eyeglasses_pick_all,1032,50.0,0.06,0.0,0.0,2.6100000000000003,0.007979782032407878,0.0,0.59,0.0
GRAB_s6_eyeglasses_wear_1,515,50.0,0.06,0.0,0.0,14.47,0.04424040076970957,0.0,0.69,0.0
GRAB_s6_flashlight_on_1,537,50.0,0.06,0.0,0.0,6.087999999999999,0.018613376633447955,0.0,0.65,0.0
GRAB_s6_flashlight_on_2,655,50.0,0.06,0.0,0.0,19.802,0.06054239226273593,0.0,0.57,0.0
GRAB_s6_flashlight_pass_1,334,50.0,0.06,0.0,0.0,9.044,0.02765101482800645,0.0,0.68,0.0
GRAB_s6_flute_pass_1,384,50.0,0.06,0.0,0.0,13.822,0.04225921350649106,0.0,0.6284999999999996,0.0
GRAB_s6_flute_pick_all,1005,50.0,0.06,0.0,0.0,9.548000000000002,0.029191938254954183,0.0,0.43,0.0
GRAB_s6_flute_play_1,705,50.0,0.06,0.0,0.0,3.032,0.00926999966370141,0.0,0.54,0.0
GRAB_s6_fryingpan_pass_1,365,50.0,0.06,0.0,0.0,8.864,0.027100685032667975,0.0,0.5780000000000001,0.0
GRAB_s6_gamecontroller_pass_1,313,50.0,0.06,0.0,0.0,14.216000000000001,0.04346382428073195,0.0,0.59,0.0
GRAB_s6_gamecontroller_pick_all,714,50.0,0.06,0.0,0.0,6.888000000000001,0.02105928683495228,0.0,0.5,0.0
GRAB_s6_gamecontroller_play_1,690,50.0,0.06,0.0,0.0,7.776,0.023774247158622093,0.0,0.52,0.0
GRAB_s6_hammer_pass_1,313,50.0,0.06,0.0,0.0,17.586,0.05376722100456894,0.0,0.7439999999999998,0.0
GRAB_s6_hammer_pick_all,993,50.0,0.06,0.0,0.0,3.89,0.011893238354814806,0.0,0.4439999999999998,0.0
GRAB_s6_hammer_use_1,420,50.0,0.06,0.0,0.0,30.006,0.09173997688292365,0.0,0.57,0.0
GRAB_s6_hammer_use_2,422,50.0,0.06,0.0,0.0,56.32599999999999,0.17221042251241614,0.0,0.6,0.0
GRAB_s6_hammer_use_3,482,50.0,0.06,0.0,0.0,29.532000000000004,0.09029077508853234,0.0,0.54,0.0
GRAB_s6_hand_inspect_1,631,50.0,0.06,0.0,0.0,8.994,0.027498145440412434,0.0,0.54,0.0
GRAB_s6_hand_pass_1,347,50.0,0.06,0.07492795389048991,0.07492795389048991,225.79399999999998,0.690339810048086,0.01440922190201729,0.7769999999999999,0.07492795389048991
GRAB_s6_hand_pick_all,1059,50.0,0.06,0.0,0.0,15.048,0.046007570890296445,0.0,0.48,0.0
GRAB_s6_headphones_pass_1,351,50.0,0.06,0.0,0.0,22.346,0.0683203867035197,0.0,0.63,0.0
GRAB_s6_headphones_use_1,427,50.0,0.06,0.0,0.0,16.946,0.051810492843365474,0.0,0.53,0.0
GRAB_s6_knife_peel_1,493,50.0,0.06,0.0,0.0,8.702000000000002,0.026605388216863354,0.0,0.5739999999999997,0.0
GRAB_s6_knife_pick_all,619,50.0,0.06,0.0,0.0,6.496,0.019860790836215163,0.0,0.5810000000000002,0.0
GRAB_s6_mouse_pass_1,374,50.0,0.06,0.0,0.0,9.315999999999999,0.028482624296517926,0.0,0.56,0.0
GRAB_s6_mouse_pick_all,829,50.0,0.06,0.0,0.0,3.582,0.010951562927235637,0.0,0.5,0.0
GRAB_s6_mug_drink_2,431,50.0,0.06,0.0,0.0,6.248,0.01910255867374882,0.0,0.68,0.0
GRAB_s6_mug_pass_1,471,50.0,0.06,0.0,0.0,10.468,0.032004734986684165,0.0,0.635,0.0
GRAB_s6_mug_pick_all,967,50.0,0.06,0.0,0.0,8.178,0.025003317034878014,0.0,0.44699999999999934,0.0
GRAB_s6_mug_toast_1,372,50.0,0.06,0.0,0.0,6.848000000000001,0.020936991324877065,0.0,0.61,0.0
GRAB_s6_phone_call_1,759,50.0,0.06,0.0,0.0,5.996,0.018332096960274956,0.0,0.55,0.0
GRAB_s6_phone_pass_1,351,50.0,0.06,0.0,0.0,13.69,0.04185563832324285,0.0,0.69,0.0
GRAB_s6_phone_pick_all,693,50.0,0.06,0.0,0.0,8.002,0.024465216790547063,0.0,0.53,0.0
GRAB_s6_piggybank_pass_1,441,50.0,0.06,0.0,0.0,7.380000000000001,0.022563521608877445,0.0,0.59,0.0
GRAB_s6_piggybank_pick_all_Retake,908,50.0,0.06,0.0,0.0,7.184000000000001,0.021964273609508884,0.0,0.58,0.0
GRAB_s6_pyramidlarge_inspect_1,576,50.0,0.06,0.0,0.0,3.1260000000000003,0.00955739411237817,0.0,0.58,0.0
GRAB_s6_pyramidlarge_pass_1,479,50.0,0.06,0.0,0.0,9.398,0.028733330092172122,0.0,0.58,0.0
GRAB_s6_pyramidlarge_pick_all,835,50.0,0.06,0.0,0.0,8.728,0.02668488029841224,0.0,0.59,0.0
GRAB_s6_pyramidmedium_inspect_1,445,50.0,0.06,0.0,0.0,10.206000000000001,0.031203699395691495,0.0,0.69,0.0
GRAB_s6_pyramidmedium_pass_1,395,50.0,0.06,0.0,0.0,17.003999999999998,0.05198782133297454,0.0,0.6329999999999996,0.0
GRAB_s6_pyramidsmall_inspect_2,451,50.0,0.06,0.0,0.0,8.454,0.02584715605439701,0.0,0.65,0.0
GRAB_s6_scissors_use_2,518,50.0,0.06,0.0,0.0,21.008000000000003,0.06422960189150372,0.0,0.62,0.0
GRAB_s6_spherelarge_inspect_1,514,50.0,0.06,0.0,0.0,4.07,0.012443568150153279,0.0,0.51,0.0
GRAB_s6_spherelarge_pass_1,343,50.0,0.06,0.0,0.0,10.112000000000002,0.030916304947014733,0.0,0.53,0.0
GRAB_s6_spherelarge_pick_all,837,50.0,0.06,0.0,0.0,7.61,0.02326672079180994,0.0,0.54,0.0
GRAB_s6_spheremedium_inspect_1,395,50.0,0.06,0.0,0.0,7.382,0.022569636384381205,0.0,0.49299999999999955,0.0
GRAB_s6_spheremedium_pass_1,426,50.0,0.06,0.0,0.0,23.308,0.07126159372082866,0.0,0.61,0.0
GRAB_s6_spheremedium_pick_all,942,50.0,0.06,0.0,0.0,7.668,0.023444049281419,0.0,0.54,0.0
GRAB_s6_spheresmall_pass_1,412,50.0,0.06,0.0,0.0,27.85,0.0851482488898695,0.0,0.6244999999999998,0.0
GRAB_s6_spheresmall_pick_all,738,50.0,0.06,0.0,0.0,6.522,0.019940282917764052,0.0,0.5529999999999996,0.0
GRAB_s6_stamp_pass_1,379,50.0,0.06,0.0,0.0,7.712,0.02357857434250174,0.0,0.6419999999999993,0.0
GRAB_s6_stamp_pick_all,999,50.0,0.06,0.0,0.0,8.738,0.026715454175931047,0.0,0.52,0.0
GRAB_s6_stamp_stamp_1,426,50.0,0.06,0.0,0.0,8.1,0.024764840790231345,0.0,0.66,0.0
GRAB_s6_stanfordbunny_inspect_1,487,50.0,0.06,0.0,0.0,9.706,0.029675005519751288,0.0,0.6269999999999999,0.0
GRAB_s6_stanfordbunny_pass_1,416,50.0,0.06,0.1346153846153846,0.1346153846153846,413.11999999999995,1.263068028056836,0.0,0.63,0.1346153846153846
GRAB_s6_stapler_offhand_1_Retake,548,50.0,0.06,0.0,0.0,6.452,0.019726265775132423,0.0,0.55,0.0
GRAB_s6_stapler_pass_1,334,50.0,0.06,0.0,0.0,19.796,0.06052404793622466,0.0,0.71,0.0
GRAB_s6_stapler_pick_all,896,50.0,0.06,0.0,0.0,7.56,0.023113851404215922,0.0,0.55,0.0
GRAB_s6_stapler_staple_1,396,50.0,0.06,0.0,0.0,7.1080000000000005,0.021731912140365975,0.0,0.64,0.0
GRAB_s6_stapler_staple_1_Retake,419,50.0,0.06,0.0,0.0,9.762,0.029846219233856594,0.0,0.62,0.0
GRAB_s6_stapler_staple_2,366,50.0,0.06,0.0,0.0,11.692000000000002,0.03574697759498578,0.0,0.6475,0.0
GRAB_s6_teapot_pass_1,441,50.0,0.06,0.0,0.0,11.196,0.034230513270053095,0.0,0.58,0.0
GRAB_s6_teapot_pour_1,575,50.0,0.06,0.0,0.0,6.829999999999999,0.02088195834534322,0.0,0.56,0.0
GRAB_s6_teapot_pour_2,402,50.0,0.06,0.0,0.0,5.784,0.017683930756876305,0.0,0.6394999999999998,0.0
GRAB_s6_toothpaste_pass_1,376,50.0,0.06,0.0,0.0,13.25,0.04051038771241546,0.0,0.6625000000000001,0.0
GRAB_s6_toothpaste_pick_all,995,50.0,0.06,0.0,0.0,5.496,0.01680340308433475,0.0,0.52,0.0
GRAB_s6_toothpaste_squeeze_1_Retake,594,50.0,0.06,0.0,0.0,7.458,0.022801997853524117,0.0,0.57,0.0
GRAB_s6_toothpaste_squeeze_2,698,50.0,0.06,0.0,0.0,6.714,0.020527301366125093,0.0,0.59,0.0
GRAB_s6_toruslarge_inspect_1,495,50.0,0.06,0.0,0.0,2.0120000000000005,0.006151464156783391,0.0,0.5029999999999996,0.0
GRAB_s6_toruslarge_pass_1,418,50.0,0.06,0.007177033492822967,0.007177033492822967,50.718,0.15506459199987077,0.0,0.69,0.007177033492822967
GRAB_s6_toruslarge_pick_all,1033,50.0,0.06,0.0,0.0,6.92,0.021157123243012457,0.0,0.58,0.0
GRAB_s6_torusmedium_inspect_1,480,50.0,0.06,0.0,0.0,7.0920000000000005,0.02168299393633589,0.0,0.61,0.0
GRAB_s6_torusmedium_pass_1,403,50.0,0.06,0.0,0.0,20.92,0.06396055176933824,0.0,0.67,0.0
GRAB_s6_torussmall_pass_1,423,50.0,0.06,0.0,0.0,19.024,0.058163744591772974,0.0,0.5689999999999997,0.0
GRAB_s6_train_pass_1,411,50.0,0.06,0.0,0.0,22.804,0.06972067029388093,0.0,0.645,0.0
GRAB_s6_train_play_1,445,50.0,0.06,0.0,0.0,6.242000000000001,0.019084214347237536,0.0,0.66,0.0
GRAB_s6_watch_pass_1,460,50.0,0.06,0.0,0.0,11.431999999999999,0.03495205677949687,0.0,0.56,0.0
GRAB_s6_watch_set_1,542,50.0,0.06,0.0,0.0,5.95,0.018191457123688456,0.0,0.57,0.0
GRAB_s6_watch_set_2,570,50.0,0.06,0.0,0.0,9.818,0.030017432947961893,0.0,0.58,0.0
GRAB_s6_waterbottle_drink_1,718,50.0,0.06,0.0,0.0,12.086,0.03695158836922667,0.0,0.6,0.0
GRAB_s6_waterbottle_open_1,407,50.0,0.06,0.0,0.0,13.4,0.040968995875197534,0.0,0.5969999999999999,0.0
GRAB_s6_waterbottle_pass_1,395,50.0,0.06,0.0,0.0,26.055999999999997,0.07966329526299604,0.0,0.6029999999999995,0.0
GRAB_s6_waterbottle_pour_1,585,50.0,0.06,0.0,0.0,9.992,0.030549418416789088,0.0,0.59,0.0
GRAB_s6_waterbottle_shake_1,451,50.0,0.06,0.0,0.0,7.126,0.021786945119899818,0.0,0.48,0.0
GRAB_s6_wineglass_drink_1,456,50.0,0.06,0.0,0.0,8.004,0.024471331566050823,0.0,0.59,0.0
GRAB_s6_wineglass_drink_2,455,50.0,0.06,0.0,0.0,8.411999999999999,0.02571874576881803,0.0,0.52,0.0
GRAB_s6_wineglass_pass_1,404,50.0,0.06,0.0,0.0,14.712000000000002,0.04498028860566462,0.0,0.67,0.0
GRAB_s6_wineglass_pick_all,876,50.0,0.06,0.0,0.0,5.25,0.016051285697372165,0.0,0.5,0.0
GRAB_s6_wineglass_toast_1,383,50.0,0.06,0.0,0.0,9.370000000000001,0.028647723235119466,0.0,0.5789999999999997,0.0
GRAB_s7_airplane_pass_1,348,50.0,0.06,0.0,0.0,3.8400000000000003,0.011740368967220785,0.0,0.56,0.0
GRAB_s7_airplane_pick_all_Retake,1088,50.0,0.06,0.0,0.0,4.756,0.014540936147943245,0.0,0.45,0.0
GRAB_s7_alarmclock_pick_all,871,50.0,0.06,0.0,0.0,3.2359999999999998,0.009893706765085015,0.0,0.47,0.0
GRAB_s7_alarmclock_see_1,253,50.0,0.06,0.0,0.0,2.944,0.009000949541535935,0.0,0.5039999999999998,0.0
GRAB_s7_apple_eat_1,448,50.0,0.06,0.0,0.0,1.9220000000000002,0.0058762992591141535,0.0,0.4464999999999998,0.0
GRAB_s7_apple_pass_1,321,50.0,0.06,0.0,0.0,3.472,0.010615250274528792,0.0,0.56,0.0
GRAB_s7_apple_pick_all,800,50.0,0.06,0.0,0.0,5.17,0.015806694677221733,0.0,0.44,0.0
GRAB_s7_banana_eat_1,536,50.0,0.06,0.0,0.0,9.117999999999999,0.027877261521645602,0.0,0.5025,0.0
GRAB_s7_banana_pass_1,408,50.0,0.06,0.0,0.0,8.372,0.02559645025874282,0.0,0.55,0.0
GRAB_s7_banana_peel_1,469,50.0,0.06,0.0,0.0,23.984,0.07332838784109982,0.0,0.43199999999999933,0.0
GRAB_s7_banana_peel_2,515,50.0,0.06,0.0,0.0,14.690000000000001,0.044913026075123264,0.0,0.4629999999999996,0.0
GRAB_s7_banana_pick_all,1138,50.0,0.06,0.0,0.0,9.586,0.029308118989525643,0.0,0.46,0.0
GRAB_s7_binoculars_pass_1,380,50.0,0.06,0.0,0.0,2.394,0.007319386278001707,0.0,0.62,0.0
GRAB_s7_binoculars_pick_all,995,50.0,0.06,0.0,0.0,5.754,0.017592209124319896,0.0,0.42,0.0
GRAB_s7_binoculars_see_1,551,50.0,0.06,0.0,0.0,13.812000000000001,0.042228639628972255,0.0,0.525,0.0
GRAB_s7_bowl_drink_1,555,50.0,0.06,0.0,0.0,8.352,0.025535302503705205,0.0,0.4629999999999996,0.0
GRAB_s7_bowl_pass_1,353,50.0,0.06,0.0,0.0,2.64,0.00807150366496429,0.0,0.56,0.0
GRAB_s7_camera_browse_1,458,50.0,0.06,0.0,0.0,8.794,0.02688666789003635,0.0,0.47,0.0
GRAB_s7_camera_pass_1,394,50.0,0.06,0.0,0.0,3.13,0.009569623663385693,0.0,0.5369999999999994,0.0
GRAB_s7_camera_takepicture_2,505,50.0,0.06,0.0,0.0,25.024,0.07650807110305545,0.0,0.41799999999999954,0.0
GRAB_s7_camera_takepicture_3,433,50.0,0.06,0.0,0.0,14.586,0.044595057748927705,0.0,0.45,0.0
GRAB_s7_cubelarge_inspect_1,497,50.0,0.06,0.0,0.0,11.732,0.03586927310506101,0.0,0.5019999999999999,0.0
GRAB_s7_cubelarge_pass_1,584,50.0,0.06,0.0,0.0,5.688000000000001,0.017390421532695786,0.0,0.47,0.0
GRAB_s7_cubelarge_pick_all,1265,50.0,0.06,0.0,0.0,6.35,0.01941441222444062,0.0,0.40799999999999953,0.0
GRAB_s7_cubemedium_inspect_1,396,50.0,0.06,0.0,0.0,8.600000000000001,0.026293534666171552,0.0,0.475,0.0
GRAB_s7_cubemedium_pass_1,323,50.0,0.06,0.0,0.0,7.8919999999999995,0.024128904137840218,0.0,0.58,0.0
GRAB_s7_cubemedium_pick_all,1490,50.0,0.06,0.0,0.0,2.258,0.0069035815437459725,0.0,0.38,0.0
GRAB_s7_cubesmall_pass_1,313,50.0,0.06,0.0,0.0,3.522,0.010768119662122813,0.0,0.6339999999999998,0.0
GRAB_s7_cup_drink_1,447,50.0,0.06,0.0,0.0,4.5520000000000005,0.013917229046559638,0.0,0.4869999999999999,0.0
GRAB_s7_cup_pass_1,382,50.0,0.06,0.0,0.0,11.406,0.034872564697947986,0.0,0.5694999999999999,0.0
GRAB_s7_cup_pour_1,351,50.0,0.06,0.0,0.0,4.752000000000001,0.01452870659693572,0.0,0.435,0.0
GRAB_s7_cylinderlarge_inspect_1,474,50.0,0.06,0.0,0.0,8.562000000000001,0.026177353931600096,0.0,0.54,0.0
GRAB_s7_cylinderlarge_pass_1,369,50.0,0.06,0.0,0.0,7.394,0.022606325037403775,0.0,0.5,0.0
GRAB_s7_cylinderlarge_pick_all,1325,50.0,0.06,0.0,0.0,6.212000000000001,0.01899249271468112,0.0,0.43799999999999956,0.0
GRAB_s7_cylindermedium_inspect_1,353,50.0,0.06,0.0,0.0,11.844,0.03621170053327161,0.0,0.6039999999999998,0.0
GRAB_s7_cylindermedium_pass_1,368,50.0,0.06,0.0,0.0,13.682,0.04183117922122781,0.0,0.45,0.0
GRAB_s7_cylindersmall_inspect_1,370,50.0,0.06,0.0,0.0,3.9400000000000004,0.012046107742408826,0.0,0.5,0.0
GRAB_s7_cylindersmall_pass_1,312,50.0,0.06,0.0,0.0,5.048,0.015433693371492325,0.0,0.54,0.0
GRAB_s7_doorknob_pick_all,1041,50.0,0.06,0.012487992315081652,0.012487992315081652,150.316,0.4595742973116561,0.0,0.54,0.012487992315081652
GRAB_s7_doorknob_use_1,489,50.0,0.06,0.0,0.0,15.611999999999998,0.047731937582357,0.0,0.58,0.0
GRAB_s7_doorknob_use_2,574,50.0,0.06,0.0156794425087108,0.0156794425087108,158.346,0.48412512095925586,0.0,0.6035000000000003,0.0156794425087108
GRAB_s7_duck_inspect_1,408,50.0,0.06,0.0,0.0,5.678000000000001,0.017359847655176983,0.0,0.5,0.0
GRAB_s7_duck_pass_1,344,50.0,0.06,0.0,0.0,11.868,0.03628507783931674,0.0,0.5484999999999997,0.0
GRAB_s7_elephant_inspect_1,332,50.0,0.06,0.0,0.0,13.638,0.04169665416014508,0.0,0.62,0.0
GRAB_s7_elephant_pass_1,294,50.0,0.06,0.0,0.0,4.858,0.014852789698635044,0.0,0.53,0.0
GRAB_s7_eyeglasses_clean_1,405,50.0,0.06,0.0,0.0,7.952,0.02431234740295304,0.0,0.6839999999999986,0.0
GRAB_s7_eyeglasses_pass_1,361,50.0,0.06,0.0,0.0,9.93,0.0303598603761725,0.0,0.6,0.0
GRAB_s7_eyeglasses_pick_all,1157,50.0,0.06,0.0,0.0,13.28,0.04060210934497188,0.0,0.37,0.0
GRAB_s7_eyeglasses_wear_1,717,50.0,0.06,0.0,0.0,13.84,0.042314246486024915,0.0,0.3619999999999993,0.0
GRAB_s7_flashlight_on_1,367,50.0,0.06,0.0,0.0,8.725999999999999,0.026678765522908484,0.0,0.48,0.0
GRAB_s7_flashlight_on_2,344,50.0,0.06,0.0,0.0,7.07,0.02161573140579452,0.0,0.4769999999999993,0.0
GRAB_s7_flashlight_pass_1,288,50.0,0.06,0.0,0.0,4.571999999999999,0.013978376801597248,0.0,0.47649999999999976,0.0
GRAB_s7_flashlight_pick_all,852,50.0,0.06,0.0,0.0,4.7940000000000005,0.014657116882514698,0.0,0.37,0.0
GRAB_s7_flute_pass_1,275,50.0,0.06,0.0,0.0,10.384,0.031747914415526206,0.0,0.6260000000000002,0.0
GRAB_s7_fryingpan_cook_1,400,50.0,0.06,0.0,0.0,16.454,0.050306258069440314,0.0,0.51,0.0
GRAB_s7_gamecontroller_pass_1,275,50.0,0.06,0.0,0.0,0.656,0.0020056463652335507,0.0,0.5,0.0
GRAB_s7_gamecontroller_pick_all,1023,50.0,0.06,0.0,0.0,11.944,0.036517439308459645,0.0,0.42899999999999977,0.0
GRAB_s7_gamecontroller_play_1,360,50.0,0.06,0.0,0.0,10.544,0.03223709645582707,0.0,0.47,0.0
GRAB_s7_hammer_pass_1,298,50.0,0.06,0.0,0.0,3.12,0.009539049785866886,0.0,0.48149999999999976,0.0
GRAB_s7_hammer_pick_all,1033,50.0,0.06,0.0,0.0,4.686,0.014326919005311616,0.0,0.48,0.0
GRAB_s7_hammer_use_1,411,50.0,0.06,0.0,0.0,8.616,0.02634245287020164,0.0,0.555,0.0
GRAB_s7_hammer_use_2,405,50.0,0.06,0.0,0.0,7.682,0.02348685270994533,0.0,0.51,0.0
GRAB_s7_hammer_use_3,406,50.0,0.06,0.0,0.0,4.124,0.012608667088754823,0.0,0.4875,0.0
GRAB_s7_hand_inspect_1,506,50.0,0.06,0.0,0.0,7.654000000000001,0.02340124585289268,0.0,0.5375000000000001,0.0
GRAB_s7_hand_pass_1,324,50.0,0.06,0.0,0.0,14.164000000000001,0.043304840117634164,0.0,0.63,0.0
GRAB_s7_headphones_pass_1,252,50.0,0.06,0.0,0.0,7.846,0.023988264301253722,0.0,0.5844999999999998,0.0
GRAB_s7_headphones_pick_all,815,50.0,0.06,0.0,0.0,9.286000000000001,0.028390902663961513,0.0,0.47,0.0
GRAB_s7_headphones_use_1,427,50.0,0.06,0.0,0.0,8.716000000000001,0.026648191645389677,0.0,0.5969999999999999,0.0
GRAB_s7_knife_chop_1,419,50.0,0.06,0.0,0.0,6.928,0.0211815823450275,0.0,0.49,0.0
GRAB_s7_lightbulb_pass_1,213,50.0,0.06,0.0,0.0,8.608,0.026317993768186596,0.0,0.5279999999999996,0.0
GRAB_s7_mouse_pass_1,254,50.0,0.06,0.0,0.0,7.628,0.023321753771343788,0.0,0.5834999999999999,0.0
GRAB_s7_mouse_use_1,457,50.0,0.06,0.0,0.0,2.35,0.0071848612169189705,0.0,0.49,0.0
